ClassID,UserID,NumTrial,Condition,ColorORWord,WordDisplayed,ColorOfStimulus,ColorOfResponse,ReactionTime,Gender,Age
6110,156863,3,IncW,C,YELLOW,B,B,2576.0,F,20
6110,156863,4,IncW,C,RED,G,G,1664.0,F,20
6110,156863,5,IncW,C,YELLOW,B,B,3216.0,F,20
6110,156863,6,IncW,C,GREEN,Y,Y,3624.0,F,20
6110,156863,7,IncW,C,YELLOW,R,R,2680.0,F,20
6110,156863,8,IncW,C,RED,Y,Y,4424.0,F,20
6110,156863,9,IncW,C,YELLOW,B,B,4696.0,F,20
6110,156863,10,IncW,C,RED,Y,Y,3335.0,F,20
6110,156863,11,IncW,C,GREEN,R,R,3176.0,F,20
6110,156863,12,IncW,C,BLUE,Y,Y,2280.0,F,20
6110,156863,13,IncW,C,YELLOW,G,G,2216.0,F,20
6110,156863,14,IncW,C,GREEN,R,R,2480.0,F,20
6110,156863,15,IncW,C,BLUE,G,G,1592.0,F,20
6110,156863,16,IncW,C,RED,Y,Y,1800.0,F,20
6110,156863,17,IncW,C,BLUE,G,G,2184.0,F,20
6110,156863,18,IncW,C,YELLOW,B,B,3872.0,F,20
6110,156863,19,IncW,C,RED,G,G,8104.0,F,20
6110,156863,20,IncW,C,BLUE,R,R,8408.0,F,20
6110,156863,21,IncW,C,GREEN,B,B,2608.0,F,20
6110,156863,22,IncW,C,YELLOW,R,R,2024.0,F,20
6110,156863,23,IncW,C,RED,Y,Y,2064.0,F,20
6110,156863,24,IncW,C,GREEN,B,B,2040.0,F,20
6110,156863,25,IncW,C,RED,Y,Y,2184.0,F,20
6110,156863,26,IncW,C,GREEN,R,R,2504.0,F,20
6110,156863,27,IncW,C,YELLOW,B,B,1264.0,F,20
6110,156863,28,IncW,C,GREEN,Y,Y,1632.0,F,20
6110,156863,29,IncW,C,YELLOW,G,G,1904.0,F,20
6110,156863,30,IncW,C,GREEN,B,B,1344.0,F,20
6110,156863,31,IncW,C,RED,G,G,2616.0,F,20
6110,156863,32,IncW,C,BLUE,R,R,2096.0,F,20
6110,156863,33,IncW,C,GREEN,Y,Y,2384.0,F,20
6110,156863,34,IncW,C,RED,G,G,1608.0,F,20
6110,156863,35,IncW,C,BLUE,R,R,1720.0,F,20
6110,156863,36,IncW,C,RED,Y,Y,2464.0,F,20
6110,156863,37,IncW,C,GREEN,B,B,1712.0,F,20
6110,156863,38,IncW,C,YELLOW,R,R,1872.0,F,20
6110,156863,39,IncW,C,BLUE,Y,Y,2064.0,F,20
6110,156863,40,IncW,C,RED,B,B,1927.0,F,20
6110,156863,41,IncW,C,GREEN,R,R,2304.0,F,20
6110,156863,42,IncW,C,YELLOW,G,G,1616.0,F,20
6110,156863,43,IncW,C,BLUE,R,R,1936.0,F,20
6110,156863,44,IncW,C,RED,B,B,1848.0,F,20
6110,156863,45,IncW,C,BLUE,G,G,1888.0,F,20
6110,156863,46,ConW,C,RED,R,R,1908.0,F,20
6110,156863,47,ConW,C,GREEN,G,G,1320.0,F,20
6110,156863,48,ConW,C,YELLOW,Y,Y,1335.0,F,20
6110,156863,49,ConW,C,GREEN,G,G,1231.0,F,20
6110,156863,50,ConW,C,YELLOW,Y,Y,1271.0,F,20
6110,156863,51,ConW,C,GREEN,G,G,1127.0,F,20
6110,156863,52,ConW,C,RED,R,R,1807.0,F,20
6110,156863,53,ConW,C,YELLOW,Y,Y,1623.0,F,20
6110,156863,54,ConW,C,GREEN,G,G,1367.0,F,20
6110,156863,55,ConW,C,RED,R,G,1896.0,F,20
6110,156863,56,ConW,C,GREEN,G,G,1624.0,F,20
6110,156863,57,ConW,C,YELLOW,Y,Y,2976.0,F,20
6110,156863,58,ConW,C,RED,R,R,2256.0,F,20
6110,156863,59,ConW,C,BLUE,B,B,1831.0,F,20
6110,156863,60,ConW,C,YELLOW,Y,Y,2184.0,F,20
6110,156863,61,ConW,C,RED,R,R,1288.0,F,20
6110,156863,62,ConW,C,YELLOW,Y,Y,1503.0,F,20
6110,156863,63,ConW,C,RED,R,R,1295.0,F,20
6110,156863,64,ConW,C,GREEN,G,G,1312.0,F,20
6110,156863,65,ConW,C,RED,R,R,1120.0,F,20
6110,156863,66,ConW,C,YELLOW,Y,Y,1367.0,F,20
6110,156863,67,ConW,C,GREEN,G,G,2207.0,F,20
6110,156863,68,ConW,C,RED,R,R,1088.0,F,20
6110,156863,69,ConW,C,BLUE,B,B,1568.0,F,20
6110,156863,70,ConW,C,GREEN,G,G,1063.0,F,20
6110,156863,71,ConW,C,RED,R,R,1440.0,F,20
6110,156863,72,ConW,C,GREEN,G,G,1287.0,F,20
6110,156863,73,ConW,C,BLUE,B,B,1959.0,F,20
6110,156863,74,ConW,C,RED,R,R,1776.0,F,20
6110,156863,75,ConW,C,GREEN,G,G,1751.0,F,20
6110,156863,76,ConW,C,RED,R,R,2319.0,F,20
6110,156863,77,ConW,C,YELLOW,Y,Y,1800.0,F,20
6110,156863,78,ConW,C,GREEN,G,G,1983.0,F,20
6110,156863,79,ConW,C,YELLOW,Y,Y,2112.0,F,20
6110,156863,80,ConW,C,GREEN,G,G,2072.0,F,20
6110,156863,81,ConW,C,YELLOW,Y,Y,2231.0,F,20
6110,156863,82,ConW,C,GREEN,G,G,1791.0,F,20
6110,156863,83,ConW,C,YELLOW,Y,Y,1287.0,F,20
6110,156863,84,ConW,C,RED,R,R,1800.0,F,20
6110,156863,85,ConW,C,BLUE,B,B,1255.0,F,20
6110,156863,86,ConW,C,GREEN,G,G,1591.0,F,20
6110,156863,87,ConW,C,RED,R,R,3303.0,F,20
6110,156863,88,ConW,C,YELLOW,Y,Y,2512.0,F,20
6110,156863,89,ConW,C,GREEN,G,G,1848.0,F,20
6110,156863,90,ConW,C,BLUE,B,B,2048.0,F,20
6110,156864,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156864,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156864,3,IncW,C,RED,G,G,1616.0,F,20
6110,156864,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156864,5,IncW,C,RED,G,R,2304.0,F,20
6110,156864,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156864,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156864,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156864,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156864,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156864,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156864,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156864,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156864,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156864,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156864,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156864,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156864,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156864,19,IncW,C,RED,G,G,1943.0,F,20
6110,156864,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156864,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156864,22,IncW,C,RED,B,B,1832.0,F,20
6110,156864,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156864,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156864,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156864,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156864,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156864,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156864,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156864,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156864,31,IncW,C,RED,G,G,1329.0,F,20
6110,156864,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156864,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156864,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156864,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156864,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156864,37,IncW,C,RED,G,G,2984.0,F,20
6110,156864,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156864,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156864,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156864,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156864,42,IncW,C,RED,B,B,2464.0,F,20
6110,156864,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156864,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156864,45,IncW,C,RED,G,G,1792.0,F,20
6110,156864,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156864,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156864,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156864,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156864,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156864,51,ConW,C,RED,R,R,1128.0,F,20
6110,156864,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156864,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156864,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156864,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156864,56,ConW,C,RED,R,R,1000.0,F,20
6110,156864,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156864,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156864,59,ConW,C,RED,R,R,984.0,F,20
6110,156864,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156864,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156864,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156864,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156864,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156864,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156864,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156864,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156864,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156864,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156864,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156864,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156864,72,ConW,C,RED,R,R,576.0,F,20
6110,156864,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156864,74,ConW,C,GREEN,G,G,1168.0,F,20
6110,156864,75,ConW,C,RED,R,R,872.0,F,20
6110,156864,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156864,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156864,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156864,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156864,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156864,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156864,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156864,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156864,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156864,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156864,86,ConW,C,RED,R,R,440.0,F,20
6110,156864,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156864,88,ConW,C,RED,R,R,807.0,F,20
6110,156864,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156864,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156865,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156865,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156865,3,IncW,C,RED,G,G,1616.0,F,20
6110,156865,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156865,5,IncW,C,RED,G,R,2304.0,F,20
6110,156865,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156865,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156865,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156865,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156865,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156865,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156865,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156865,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156865,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156865,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156865,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156865,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156865,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156865,19,IncW,C,RED,G,G,1943.0,F,20
6110,156865,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156865,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156865,22,IncW,C,RED,B,B,1832.0,F,20
6110,156865,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156865,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156865,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156865,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156865,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156865,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156865,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156865,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156865,31,IncW,C,RED,G,G,1329.0,F,20
6110,156865,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156865,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156865,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156865,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156865,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156865,37,IncW,C,RED,G,G,2984.0,F,20
6110,156865,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156865,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156865,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156865,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156865,42,IncW,C,RED,B,B,2464.0,F,20
6110,156865,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156865,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156865,45,IncW,C,RED,G,G,1792.0,F,20
6110,156865,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156865,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156865,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156865,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156865,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156865,51,ConW,C,RED,R,R,1128.0,F,20
6110,156865,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156865,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156865,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156865,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156865,56,ConW,C,RED,R,R,1000.0,F,20
6110,156865,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156865,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156865,59,ConW,C,RED,R,R,984.0,F,20
6110,156865,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156865,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156865,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156865,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156865,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156865,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156865,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156865,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156865,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156865,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156865,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156865,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156865,72,ConW,C,RED,R,R,576.0,F,20
6110,156865,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156865,74,ConW,C,GREEN,G,G,1168.0,F,20
6110,156865,75,ConW,C,RED,R,R,872.0,F,20
6110,156865,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156865,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156865,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156865,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156865,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156865,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156865,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156865,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156865,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156865,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156865,86,ConW,C,RED,R,R,440.0,F,20
6110,156865,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156865,88,ConW,C,RED,R,R,807.0,F,20
6110,156865,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156865,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156866,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156866,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156866,3,IncW,C,RED,G,G,1616.0,F,20
6110,156866,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156866,5,IncW,C,RED,G,R,2304.0,F,20
6110,156866,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156866,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156866,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156866,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156866,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156866,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156866,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156866,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156866,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156866,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156866,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156866,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156866,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156866,19,IncW,C,RED,G,G,1943.0,F,20
6110,156866,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156866,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156866,22,IncW,C,RED,B,B,1832.0,F,20
6110,156866,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156866,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156866,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156866,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156866,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156866,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156866,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156866,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156866,31,IncW,C,RED,G,G,1329.0,F,20
6110,156866,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156866,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156866,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156866,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156866,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156866,37,IncW,C,RED,G,G,2984.0,F,20
6110,156866,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156866,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156866,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156866,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156866,42,IncW,C,RED,B,B,2464.0,F,20
6110,156866,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156866,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156866,45,IncW,C,RED,G,G,1792.0,F,20
6110,156866,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156866,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156866,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156866,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156866,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156866,51,ConW,C,RED,R,R,1128.0,F,20
6110,156866,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156866,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156866,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156866,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156866,56,ConW,C,RED,R,R,1000.0,F,20
6110,156866,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156866,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156866,59,ConW,C,RED,R,R,984.0,F,20
6110,156866,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156866,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156866,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156866,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156866,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156866,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156866,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156866,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156866,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156866,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156866,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156866,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156866,72,ConW,C,RED,R,R,576.0,F,20
6110,156866,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156866,74,ConW,C,GREEN,G,G,1168.0,F,20
6110,156866,75,ConW,C,RED,R,R,872.0,F,20
6110,156866,76,ConW,C,YELLOW,Y,Y,928.0,F,20
6110,156866,77,ConW,C,BLUE,B,B,1208.0,F,20
6110,156866,78,ConW,C,YELLOW,Y,Y,992.0,F,20
6110,156866,79,ConW,C,BLUE,B,B,1280.0,F,20
6110,156866,80,ConW,C,YELLOW,Y,Y,1160.0,F,20
6110,156866,81,ConW,C,BLUE,B,B,1039.0,F,20
6110,156866,82,ConW,C,GREEN,G,G,976.0,F,20
6110,156866,83,ConW,C,BLUE,B,B,1256.0,F,20
6110,156866,84,ConW,C,GREEN,G,G,728.0,F,20
6110,156866,85,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156866,86,ConW,C,RED,R,R,440.0,F,20
6110,156866,87,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156866,88,ConW,C,RED,R,R,807.0,F,20
6110,156866,89,ConW,C,GREEN,G,G,1120.0,F,20
6110,156866,90,ConW,C,YELLOW,Y,Y,1008.0,F,20
6110,156867,1,IncW,C,YELLOW,G,G,3844.0,F,20
6110,156867,2,IncW,C,BLUE,R,R,3992.0,F,20
6110,156867,3,IncW,C,RED,G,G,1616.0,F,20
6110,156867,4,IncW,C,YELLOW,B,B,1408.0,F,20
6110,156867,5,IncW,C,RED,G,R,2304.0,F,20
6110,156867,6,IncW,C,BLUE,R,R,2496.0,F,20
6110,156867,7,IncW,C,RED,Y,Y,2624.0,F,20
6110,156867,8,IncW,C,BLUE,G,G,2464.0,F,20
6110,156867,9,IncW,C,YELLOW,B,Y,3200.0,F,20
6110,156867,10,IncW,C,RED,Y,Y,7544.0,F,20
6110,156867,11,IncW,C,YELLOW,B,B,1816.0,F,20
6110,156867,12,IncW,C,BLUE,R,R,2224.0,F,20
6110,156867,13,IncW,C,GREEN,Y,G,1968.0,F,20
6110,156867,14,IncW,C,YELLOW,B,B,2976.0,F,20
6110,156867,15,IncW,C,BLUE,R,R,2320.0,F,20
6110,156867,16,IncW,C,YELLOW,G,G,2120.0,F,20
6110,156867,17,IncW,C,BLUE,Y,Y,2632.0,F,20
6110,156867,18,IncW,C,GREEN,R,R,2592.0,F,20
6110,156867,19,IncW,C,RED,G,G,1943.0,F,20
6110,156867,20,IncW,C,GREEN,Y,Y,1935.0,F,20
6110,156867,21,IncW,C,BLUE,R,R,2472.0,F,20
6110,156867,22,IncW,C,RED,B,B,1832.0,F,20
6110,156867,23,IncW,C,BLUE,R,R,1695.0,F,20
6110,156867,24,IncW,C,YELLOW,B,B,3319.0,F,20
6110,156867,25,IncW,C,GREEN,Y,Y,3839.0,F,20
6110,156867,26,IncW,C,BLUE,R,R,2087.0,F,20
6110,156867,27,IncW,C,GREEN,B,B,2200.0,F,20
6110,156867,28,IncW,C,YELLOW,G,G,1615.0,F,20
6110,156867,29,IncW,C,BLUE,Y,Y,2031.0,F,20
6110,156867,30,IncW,C,GREEN,B,B,1599.0,F,20
6110,156867,31,IncW,C,RED,G,G,1329.0,F,20
6110,156867,32,IncW,C,YELLOW,B,B,1295.0,F,20
6110,156867,33,IncW,C,GREEN,R,R,1240.0,F,20
6110,156867,34,IncW,C,RED,Y,Y,1943.0,F,20
6110,156867,35,IncW,C,YELLOW,G,G,2944.0,F,20
6110,156867,36,IncW,C,BLUE,R,R,1952.0,F,20
6110,156867,37,IncW,C,RED,G,G,2984.0,F,20
6110,156867,38,IncW,C,BLUE,R,R,1631.0,F,20
6110,156867,39,IncW,C,YELLOW,G,G,2640.0,F,20
6110,156867,40,IncW,C,GREEN,Y,Y,2240.0,F,20
6110,156867,41,IncW,C,YELLOW,G,G,1848.0,F,20
6110,156867,42,IncW,C,RED,B,B,2464.0,F,20
6110,156867,43,IncW,C,YELLOW,G,G,4208.0,F,20
6110,156867,44,IncW,C,GREEN,R,R,1624.0,F,20
6110,156867,45,IncW,C,RED,G,G,1792.0,F,20
6110,156867,46,ConW,C,YELLOW,Y,Y,2149.0,F,20
6110,156867,47,ConW,C,GREEN,G,G,1712.0,F,20
6110,156867,48,ConW,C,BLUE,B,B,1583.0,F,20
6110,156867,49,ConW,C,YELLOW,Y,Y,1505.0,F,20
6110,156867,50,ConW,C,BLUE,B,B,1415.0,F,20
6110,156867,51,ConW,C,RED,R,R,1128.0,F,20
6110,156867,52,ConW,C,GREEN,G,G,1048.0,F,20
6110,156867,53,ConW,C,BLUE,B,B,1232.0,F,20
6110,156867,54,ConW,C,GREEN,G,G,1175.0,F,20
6110,156867,55,ConW,C,YELLOW,Y,Y,1089.0,F,20
6110,156867,56,ConW,C,RED,R,R,1000.0,F,20
6110,156867,57,ConW,C,YELLOW,Y,Y,959.0,F,20
6110,156867,58,ConW,C,GREEN,G,G,1096.0,F,20
6110,156867,59,ConW,C,RED,R,R,984.0,F,20
6110,156867,60,ConW,C,GREEN,G,G,983.0,F,20
6110,156867,61,ConW,C,YELLOW,Y,Y,1232.0,F,20
6110,156867,62,ConW,C,BLUE,B,B,1368.0,F,20
6110,156867,63,ConW,C,YELLOW,Y,Y,1704.0,F,20
6110,156867,64,ConW,C,BLUE,B,B,968.0,F,20
6110,156867,65,ConW,C,GREEN,G,G,1056.0,F,20
6110,156867,66,ConW,C,YELLOW,Y,Y,960.0,F,20
6110,156867,67,ConW,C,BLUE,B,B,1072.0,F,20
6110,156867,68,ConW,C,YELLOW,Y,Y,984.0,F,20
6110,156867,69,ConW,C,BLUE,B,B,1584.0,F,20
6110,156867,70,ConW,C,GREEN,G,G,536.0,F,20
6110,156867,71,ConW,C,BLUE,B,B,1184.0,F,20
6110,156867,72,ConW,C,RED,R,R,576.0,F,20
6110,156867,73,ConW,C,BLUE,B,B,848.0,F,20
6110,156867,74,ConW,C,GREEN,G,G,1168.0,F,20
